,silhouette_score
20807,-0.830229938682548
208076,-0.7823090603540354
208080,-0.8104384804455813
208084,-0.8540946594735819
208092,-0.6952040345609211
208098,-0.8583132193129343
20810,-0.6184478902326972
208104,-0.6034560221049663
20811,-0.8968151274717002
208111,-0.4627879730749866
208117,-0.8194048756139501
20813,-0.5794955825411447
208144,-0.8264545063990301
208146,-0.5573919304140235
20815,-0.5737833064708274
208151,-0.6629630728552938
208154,-0.88409342161885
208158,-0.8333137233177884
208164,-0.9239137954108204
208166,-0.7118479303198322
208169,-0.7737832490856306
20817,-0.5515300084769342
208171,-0.8941095036083528
208177,-0.7739584900010799
20818,-0.613771749486625
208188,-0.7657249106461199
208194,-0.7590502668413752
208198,-0.7902025956995898
20821,-0.9388257945086812
208211,-0.6022468537889344
208213,-0.7550914389675654
20822,-0.7416191881181727
208228,-0.6472262673118261
20823,-0.567573745894897
208258,-0.8883935732945674
20826,-0.5462367632483063
208263,-0.5749411983038223
208266,-0.6565154811111885
208285,-0.7765366665722864
208292,-0.7421978250112217
20832,-0.5718217289251061
20833,-0.6277063600212199
20834,-0.5116850196763476
208366,-0.8391466993457558
208372,
20840,-0.8530477700876418
20841,-0.7764448130728429
20842,-0.5780595968331883
208426,-0.7845742608795901
20843,-0.5582141059929938
208431,-0.7904713121217158
208439,-0.7829558713517701
20844,-0.7141671938463438
208440,-0.5742940101487645
208449,-0.7681072135314733
20845,-0.8999010587767771
20846,-0.7656847461532394
20847,-0.7069114565527209
20848,-0.6189897089458003
20849,-0.6992301533398058
20850,-0.7764820974631039
208501,-0.757455094205177
20851,-0.695742445761352
208518,-0.7602465099121657
20852,-0.8003008796344149
20853,-0.5654073433077856
20855,-0.9048209540768816
20856,-0.9103382664877888
208583,
20859,-0.8380377170638315
208595,-0.8798290638185547
20860,-0.8552546037995117
208606,-0.6030898547211486
20861,-0.8382668899323392
208613,-0.8773982365888396
208618,-0.6205406357851735
20862,-0.8819787935307678
208624,-0.6943675491146611
208628,-0.7890961355010009
20863,-0.8839728556544685
208634,-0.9224947083363436
208638,-0.7091614114981357
208643,-0.5345744077963527
208647,-0.7072273693932888
208650,-0.7469569178295076
208659,-0.8620229249501703
20866,-0.5830148382520283
208665,-0.7988871407103165
208666,-0.8686789126972604
20867,-0.5582773898285462
208677,-0.8758615995071112
20868,-0.5785212951819536
20869,-0.5842353996944853
208691,-0.8615616269821437
20871,-0.8854017268732195
208715,-0.6894835026986985
208718,-0.5633916881146831
20872,-0.6040385933398573
208727,-0.6596785700852447
20873,-0.8058087645618733
20874,-0.5031900543041203
208748,-0.8446144338091294
208760,-0.9212894907694466
208768,-0.5796446610834246
20877,-0.8613454040498354
208777,-0.7219795297022793
20878,-0.8149592347649822
208795,-0.8665997137201195
208820,-0.8667835281979621
208836,-0.6186287470296719
208846,-0.6601802290530683
208869,-0.5590554562334574
20887,-0.8306811016069188
20888,-0.8955038474523137
208884,-0.841608864264303
208890,-0.7931005190819183
208898,-0.693326784822353
20890,-0.9204782304337704
208908,-0.5873148263239643
20892,-0.6107164603664115
208922,-0.6221377827361219
20893,-0.7994657974199718
208936,-0.8379348579770644
208943,-0.8669346487356807
208967,-0.8420354978032129
208968,-0.7547437304337182
20897,-0.9132363493821738
208982,-0.7364965231267305
20899,-0.9055845339224096
208990,-0.9328438893463924
208994,-0.8705300161370907
209003,-0.8195867914764428
209005,-0.7983719474544395
20901,-0.611052122664857
209011,-0.5730968550153062
209012,-0.7457499354383506
209018,-0.646552860118305
209027,-0.8855426417374569
209032,-0.881028362754216
209039,-0.7787906506050445
209047,-0.7470181064627366
20907,-0.7562470955335483
20908,-0.6479056835348206
209086,-0.9004002778657035
20909,-0.6540230860207566
209091,-0.8168289401603044
20910,-0.6723667660130856
20911,-0.758975417221809
20912,-0.6812912953247326
20913,-0.6916900065983214
209131,-0.744171982317771
20916,-0.6178228998207755
20917,-0.6740214255167277
209176,-0.8558258035670631
20918,-0.4883151676352604
209186,-0.8734003999529979
209195,-0.8127077442902968
209200,-0.904376180773796
209212,-0.7560778756695212
20922,-0.5760279662655302
209224,-0.743601110046113
209225,-0.8577886264466947
209232,-0.3838353867754013
209239,-0.7663269554045329
20924,-0.6869307635768421
20926,-0.6715997407735849
209268,-0.8111280324328071
20927,-0.8204447249517198
20928,-0.860430381974797
209294,-0.8435213944036244
20930,-0.5161303717881716
20931,-0.5561917429355326
209318,-0.5682380011931779
20932,-0.5567210556721761
20933,-0.6154737995093065
209334,-0.8529761699829369
20935,-0.8031300039337322
209351,-0.793479402128706
209354,-0.6828740924389296
209357,-0.7153137486354904
209361,-0.5915567268893643
20937,-0.7470142937165191
209378,-0.8014307667519318
209387,-0.8558889893764973
20939,-0.8802944076173562
20941,-0.5097392541559034
209416,-0.7606476333117981
20944,-0.1235549035117172
209446,-0.6883396563265993
209448,-0.8663690220020007
20945,-0.0694292753595292
209456,-0.681734279958459
209462,-0.7073834915636977
20947,-0.710355734389276
209478,-0.6516397108816898
209488,-0.8826925035342365
209497,-0.6773029025273233
209512,-0.8157762709831194
209513,-0.8783566292696066
209517,-0.5143190859232091
209540,-0.8127248036545061
209550,-0.8944426485831797
209558,-0.7473059664308525
20957,-0.6349991391447852
209584,-0.8216845200545106
209586,-0.5847229974476195
209588,-0.8818064979004301
209590,-0.8047067471187074
209601,-0.8738756214651288
20962,-0.690180269707939
20963,-0.8755103655960834
209630,-0.5967270803867841
20964,-0.5529641509149209
209645,-0.8196848297712603
20965,-0.6423755031554522
209683,-0.6802850502757245
20969,-0.8708329100421347
209692,-0.7328086714098346
20970,-0.7846649168229414
209707,-0.6965852539363802
20971,-0.7943060825707633
20972,-0.7802035874703378
20973,-0.6658500122219821
209737,-0.7254083845747166
20974,-0.758193131198467
209743,-0.9234899589942284
20975,-0.6931426081264676
209760,-0.8275494928410265
20977,-0.770148744191444
209773,-0.7386996424026102
209776,-0.8468976497107101
20979,-0.6464796241409148
20980,-0.8694055098202016
20981,-0.8287967487565383
209815,-0.8392667731894267
209824,-0.9123365921782816
20983,-0.7264123166038445
209837,-0.9334994572505876
209966,-0.7578846500690327
20997,-0.7474006924752284
210004,-0.660460274235631
210009,-0.8031806505896287
210027,-0.655721854978127
210029,-0.8943909136961162
210035,-0.8058244625328058
210044,-0.7021158550045936
210045,-0.905873075736364
210094,-0.8896407569883849
210104,-0.8878708073254946
210105,-0.8658293734429249
210106,-0.6936908425398041
210108,-0.8115100793474705
210126,-0.6842486801877897
210135,-0.7265825390285332
210145,-0.736659425057329
210146,-0.9047244783017164
210148,-0.7668171090109802
210155,-0.7840127557352884
210162,-0.8789728975015643
210172,-0.93205344445074
210198,-0.928486777964168
210274,-0.6986557822779994
210293,-0.7263680111056322
210297,-0.7490100219012076
210321,-0.7071688382462632
210356,-0.7211441445327098
210376,-0.7714108892427577
210417,-0.6410558385618789
210463,-0.8609305481916631
210503,-0.921723362300412
210510,-0.9140579684976048
210529,-0.608908450602606
210530,-0.8295703099195172
210535,-0.7822343760675792
210544,-0.7483614315530601
210554,-0.8662933231116661
210573,-0.8836073159691132
210582,-0.6789162452476106
210622,-0.802603192529483
210673,-0.8189736956603052
210710,-0.723874178177497
210711,-0.5912644289868322
210719,-0.7695618747806311
210741,-0.7634823393935828
210757,-0.6944532540190743
210762,-0.8334480095556396
210766,-0.6533451617439618
210789,-0.7950149131035766
210801,-0.7178348514278511
210808,-0.902992809014207
210853,-0.6993532869728767
210876,-0.8094371600153989
210925,-0.6477502734385876
210933,-0.584688273876837
210940,-0.6856888811492599
210962,-0.1980493663110976
210973,-0.6353526970900251
210982,-0.7067440643627974
210992,-0.7260439417331789
210998,-0.762207296406119
211006,-0.7923114037726768
211007,-0.5795665901421733
211064,-0.6892866668719405
211134,-0.7594452723704069
211135,-0.8530465695974091
211147,-0.8124374042171105
211151,-0.6657461731539309
211187,-0.7494979784516895
211208,-0.7611407997882967
211223,-0.8848037465484931
211228,-0.9103106337275096
211232,-0.8578081591456583
211253,-0.7036496756095744
211255,-0.8424232910100924
211286,-0.6849638924783776
211305,-0.88981879543615
211323,-0.7964820359111361
211329,-0.7416959609786564
211347,-0.8151144453533199
211378,-0.7571359864509215
211383,-0.8431554701722033
211389,-0.896484468405714
211401,-0.6114526461429436
211429,-0.9004616421005551
211446,-0.531968520527829
211468,-0.7553872752292798
211472,-0.9271559997015184
211480,-0.9135244769806776
211482,-0.7444601712176715
211484,-0.7340303501681528
211488,-0.6960810087953667
211496,-0.4520034169327168
211499,-0.6999652916790378
211535,-0.4983400413689056
211548,-0.6032736598228928
211550,-0.9156605839068122
211556,-0.7436101840332949
211577,-0.8825691850404023
211578,-0.8535786037435924
211586,-0.6957328411071219
211612,-0.8444941936120233
211623,-0.8693872231541212
211651,-0.7605310676732397
211652,-0.7236437348675694
211660,-0.6560283748904355
211666,-0.879677638093598
211673,-0.6444977291492279
211712,-0.6411731420792777
211739,-0.7961063716498485
211770,-0.7969911246110891
211798,-0.9130568964686776
211896,-0.834015564325355
211914,-0.6625930837896349
211922,-0.650981540291744
211924,-0.8490726033761786
211936,-0.6188398864438045
211945,-0.8135169145688287
211948,-0.7832811121276995
211949,-0.8862373669845989
211961,-0.7809378394584161
211978,-0.6860668868917482
211986,-0.8365845859935305
212032,-0.8370324968655528
212070,-0.8943717719502666
212073,-0.8036211054345388
212085,-0.28178837156605
212090,-0.5999120578107946
212108,-0.8696367329857015
212111,-0.6593329963712097
212114,-0.8827132246902955
212123,-0.7362027548876688
212124,
212127,-0.8306985671017644
212139,-0.819439212664825
212153,-0.665454743232758
212163,-0.797834524898972
212167,-0.7953291586768331
212168,-0.7983368466934789
212190,-0.8711564042150771
212198,-0.7476040912578527
212276,-0.8303292992434906
212281,-0.6846828514782232
212285,-0.7513329160820792
212307,-0.5472384368294972
212326,-0.8177690117738704
212377,-0.8008162948183731
212390,-0.6252320239262721
212391,-0.7128808550343166
212392,-0.9346054667829166
212398,-0.9259088692268738
212439,-0.9200416837929444
212442,-0.6890690042431188
212448,-0.7517889404147294
212483,-0.7944200963184833
212503,-0.8537016091815756
212508,-0.7204592401650877
212514,-0.8314453666302272
212516,-0.7678200080900103
212517,-0.7572474012622752
212518,-0.6890838479511351
212528,-0.5624747586727911
212531,-0.7912024029938914
212539,-0.9460404880739524
212541,-0.864707982726955
212547,-0.8414165673879052
212555,-0.8302891801166625
212569,-0.8032083966759512
212627,-0.641322827825449
212632,-0.6847280381856677
212647,-0.7897123270531318
212670,-0.7117154251989659
212679,-0.8718683279160845
212684,
212706,-0.908171562083924
212712,-0.7530503063566124
212728,-0.817450698096392
212733,-0.7414778263908792
212772,-0.6154557732432344
212862,-0.7252718314830281
212880,-0.6514626321064796
212892,-0.9098038482085926
212898,-0.8552549925770593
212919,-0.8852505197087698
212933,-0.8920261648464366
212937,-0.8149536583984786
212943,-0.8573953284488093
212952,0.0160626662257694
212974,-0.9037308444733214
212980,-0.9119102219862604
212986,-0.6092709458157279
212989,-0.709604920994613
212996,-0.6873219222270767
212998,-0.9220819262631428
212999,-0.7808258817190669
213002,-0.8585944139539057
213006,-0.7122375851452066
213011,-0.8699500359577365
213012,-0.7512378160154362
213019,-0.8572519224888407
213027,-0.6993270343771281
213043,-0.635915680574762
213053,-0.8498924637964919
213054,-0.7217187064415137
213056,-0.8009910361920363
213068,-0.8820540084652546
213081,-0.729245208100112
213084,-0.6719536261036361
213109,-0.6147014774420712
213119,-0.6103442798911141
213121,-0.8274189739341449
213171,-0.9214139627845732
213208,-0.7551896439290948
213211,-0.8413730147906875
213233,-0.8390924827765524
213234,-0.8032173990467372
213236,-0.5866265254913405
213262,-0.6830896779125676
213272,-0.8997427988174325
21331,-0.830957530790567
213311,-0.88689042819832
213326,-0.778311029989854
21333,-0.7938410636484442
21334,-0.8222437299339537
21335,-0.6376928899204387
213350,-0.7106619265089938
21336,-0.8661793862711948
21337,-0.8956024211353123
21338,-0.7760318489435978
213389,-0.8165329757670305
213391,-0.8602526468272341
213393,-0.9111871987957644
21340,-0.712382455641823
213402,-0.7683537938639142
213409,-0.7816962424792224
21341,-0.5716686332273672
213417,-0.8959169313724142
21343,-0.6179531613906183
213435,-0.6667530715316997
213436,-0.3433847539609916
213438,-0.9442655366235672
213439,-0.462689463575626
213449,-0.5051037310195875
21345,-0.8807718965896166
213450,-0.2448632848091599
213452,-0.6583102440899963
21346,-0.755094250802087
213464,-0.7653749702086532
213469,-0.7855407764086199
213484,-0.7899490509619624
21349,-0.8921955532729109
213491,-0.7529175642388367
213498,-0.6114558478861605
213499,-0.6420677331724961
21350,-0.8436999557825012
21351,-0.6139814737012959
213522,-0.6569698990342239
213527,-0.8364255830999007
21353,-0.6826563399601084
213539,-0.7273261876539697
21354,-0.8583229203351
213541,-0.5687172045506981
21355,-0.8182538584349972
213550,-0.8074785632107433
213556,-0.8058623585904737
21356,-0.6256348683489897
21357,-0.6176018966949933
213573,-0.8427042457858483
213575,-0.8085329967615666
213582,-0.737694482470009
213603,-0.8139260976867985
213649,-0.8576972092177736
21366,-0.7382607890414857
21367,-0.8932357833313497
213673,-0.6787041432357194
213696,-0.8133163285012546
21371,-0.6147981890874937
21372,-0.7569671020759038
21374,-0.6936726868623596
21375,-0.8880558305285502
213753,-0.628731486658443
21376,-0.6195060213954456
213760,-0.6992225977274279
213765,-0.8864231379553088
213773,-0.6416360527258015
213783,-0.7921549516015389
213788,-0.8736222009948259
21379,-0.6122917182307228
21380,-0.8391145377234578
213819,-0.7291438433254096
213827,-0.6087091642010258
21384,-0.8813606988649817
21385,-0.9209483667304598
21386,-0.8832193847412698
21387,-0.8733439970062576
21388,-0.8048641386562675
21389,-0.6533932521124576
213895,-0.7487365204794734
21390,-0.9062724154064696
21391,-0.8148598985936409
21393,-0.9523736773903486
213945,-0.7697127726590074
213948,-0.8528474875909183
213956,-0.8980873968460537
213980,-0.9020020373881948
213988,-0.6055507695244657
213989,-0.9256894641014878
21399,-0.5826297581208973
213990,-0.6805904255640016
213993,-0.6178434471940699
21400,-0.7288399191071193
21401,-0.7111668934844099
21402,-0.5328980263029383
214048,-0.8063178483016734
21405,-0.7960666217978689
214058,-0.8412041665367046
21406,-0.5397338774191225
214063,-0.7214530280959517
21407,-0.8278449388394926
21408,-0.8726567694864535
214084,-0.720172920809546
21410,-0.8897937496818084
214105,-0.7222957552518603
214106,-0.6217153628808525
21411,-0.6729911939994425
214111,-0.8824598254410798
214112,-0.8209988407095228
21412,-0.8016541588235901
21413,-0.6652385993868605
214133,-0.7521663668201658
214137,-0.8681990327278661
